Category: All categories

Month,Netflix: (Afghanistan),Netflix: (Albania),Netflix: (Algeria),Netflix: (American Samoa),Netflix: (Andorra),Netflix: (Angola),Netflix: (Anguilla),Netflix: (Antarctica),Netflix: (Antigua & Barbuda),Netflix: (Argentina),Netflix: (Armenia),Netflix: (Aruba),Netflix: (Australia),Netflix: (Austria),Netflix: (Azerbaijan),Netflix: (Bahamas),Netflix: (Bahrain),Netflix: (Bangladesh),Netflix: (Barbados),Netflix: (Belarus),Netflix: (Belgium),Netflix: (Belize),Netflix: (Benin),Netflix: (Bermuda),Netflix: (Bhutan),Netflix: (Bolivia),Netflix: (Bosnia & Herzegovina),Netflix: (Botswana),Netflix: (Bouvet Island),Netflix: (Brazil),Netflix: (British Indian Ocean Territory),Netflix: (Brunei),Netflix: (Bulgaria),Netflix: (Burkina Faso),Netflix: (Burundi),Netflix: (Cambodia),Netflix: (Cameroon),Netflix: (Canada),Netflix: (Cape Verde),Netflix: (Caribbean Netherlands),Netflix: (Cayman Islands),Netflix: (Central African Republic),Netflix: (Chile),Netflix: (Christmas Island),Netflix: (Cocos (Keeling) Islands),Netflix: (Colombia),Netflix: (Comoros),Netflix: (Congo - Brazzaville),Netflix: (Congo - Kinshasa),Netflix: (Cook Islands),Netflix: (Costa Rica),Netflix: (Croatia),Netflix: (Cuba),Netflix: (Curaçao),Netflix: (Cyprus),Netflix: (Czechia),Netflix: (Côte d’Ivoire),Netflix: (Denmark),Netflix: (Djibouti),Netflix: (Dominica),Netflix: (Dominican Republic),Netflix: (Ecuador),Netflix: (Egypt),Netflix: (El Salvador),Netflix: (Equatorial Guinea),Netflix: (Eritrea),Netflix: (Estonia),Netflix: (Eswatini),Netflix: (Ethiopia),Netflix: (Falkland Islands (Islas Malvinas)),Netflix: (Faroe Islands),Netflix: (Fiji),Netflix: (Finland),Netflix: (France),Netflix: (French Guiana),Netflix: (French Polynesia),Netflix: (Gabon),Netflix: (Gambia),Netflix: (Georgia),Netflix: (Germany),Netflix: (Ghana),Netflix: (Gibraltar),Netflix: (Greece),Netflix: (Greenland),Netflix: (Grenada),Netflix: (Guadeloupe),Netflix: (Guam),Netflix: (Guatemala),Netflix: (Guernsey),Netflix: (Guinea),Netflix: (Guinea-Bissau),Netflix: (Guyana),Netflix: (Haiti),Netflix: (Heard & McDonald Islands),Netflix: (Honduras),Netflix: (Hong Kong),Netflix: (Hungary),Netflix: (Iceland),Netflix: (India),Netflix: (Indonesia),Netflix: (Iran),Netflix: (Iraq),Netflix: (Ireland),Netflix: (Isle of Man),Netflix: (Israel),Netflix: (Italy),Netflix: (Jamaica),Netflix: (Japan),Netflix: (Jersey),Netflix: (Jordan),Netflix: (Kazakhstan),Netflix: (Kenya),Netflix: (Kiribati),Netflix: (Kuwait),Netflix: (Kyrgyzstan),Netflix: (Laos),Netflix: (Latvia),Netflix: (Lebanon),Netflix: (Lesotho),Netflix: (Liberia),Netflix: (Libya),Netflix: (Liechtenstein),Netflix: (Lithuania),Netflix: (Luxembourg),Netflix: (Macao),Netflix: (Madagascar),Netflix: (Malawi),Netflix: (Malaysia),Netflix: (Maldives),Netflix: (Mali),Netflix: (Malta),Netflix: (Marshall Islands),Netflix: (Martinique),Netflix: (Mauritania),Netflix: (Mauritius),Netflix: (Mexico),Netflix: (Micronesia),Netflix: (Moldova),Netflix: (Monaco),Netflix: (Mongolia),Netflix: (Montenegro),Netflix: (Montserrat),Netflix: (Morocco),Netflix: (Mozambique),Netflix: (Myanmar (Burma)),Netflix: (Namibia),Netflix: (Nauru),Netflix: (Nepal),Netflix: (Netherlands),Netflix: (New Caledonia),Netflix: (New Zealand),Netflix: (Nicaragua),Netflix: (Niger),Netflix: (Nigeria),Netflix: (Niue),Netflix: (Norfolk Island),Netflix: (North Macedonia),Netflix: (Northern Mariana Islands),Netflix: (Norway),Netflix: (Oman),Netflix: (Pakistan),Netflix: (Palau),Netflix: (Palestine),Netflix: (Panama),Netflix: (Papua New Guinea),Netflix: (Paraguay),Netflix: (Peru),Netflix: (Philippines),Netflix: (Pitcairn Islands),Netflix: (Poland),Netflix: (Portugal),Netflix: (Puerto Rico),Netflix: (Qatar),Netflix: (Romania),Netflix: (Rwanda),Netflix: (Réunion),Netflix: (San Marino),Netflix: (Saudi Arabia),Netflix: (Senegal),Netflix: (Serbia),Netflix: (Seychelles),Netflix: (Sierra Leone),Netflix: (Singapore),Netflix: (Sint Maarten),Netflix: (Slovakia),Netflix: (Slovenia),Netflix: (Solomon Islands),Netflix: (Somalia),Netflix: (South Georgia & South Sandwich Islands),Netflix: (South Korea),Netflix: (South Sudan),Netflix: (Spain),Netflix: (Sri Lanka),Netflix: (St. Barthélemy),Netflix: (St. Helena),Netflix: (St. Kitts & Nevis),Netflix: (St. Lucia),Netflix: (St. Martin),Netflix: (St. Pierre & Miquelon),Netflix: (Sudan),Netflix: (Suriname),Netflix: (Svalbard & Jan Mayen),Netflix: (Sweden),Netflix: (Switzerland),Netflix: (São Tomé & Príncipe),Netflix: (United Arab Emirates),Netflix: (United Kingdom),Netflix: (Western Sahara),Netflix: (Åland Islands)
2022-03-01,3,12,8,61,25,14,0,0,20,26,4,21,18,15,6,17,12,5,16,1,18,19,9,22,22,17,8,37,0,21,0,23,4,4,12,7,7,21,24,28,21,0,23,0,0,25,0,15,5,35,23,14,16,27,21,15,9,15,22,23,24,24,4,22,15,0,8,14,10,0,20,21,12,19,27,27,16,13,5,15,9,28,16,25,21,20,20,18,21,5,17,21,13,0,19,21,19,19,6,6,0,3,23,18,9,17,19,3,20,6,1,18,0,10,1,10,8,11,11,7,3,14,7,19,14,14,21,16,20,6,24,69,22,8,23,23,49,5,0,8,6,38,12,12,9,26,0,9,16,29,22,15,6,11,0,0,10,21,15,9,12,26,7,21,10,20,26,16,0,18,21,19,12,22,15,26,19,7,13,8,17,9,18,29,12,10,19,10,0,7,9,22,6,25,14,17,20,33,0,3,16,0,13,15,25,15,19,8,14
2022-04-01,3,12,8,65,30,16,0,0,25,28,4,27,23,17,6,20,12,5,19,1,20,24,9,26,14,18,8,46,0,21,0,23,5,4,14,7,8,23,24,34,25,4,25,0,0,30,14,14,6,38,26,15,17,28,20,16,12,18,22,28,27,28,3,25,22,0,10,17,11,0,18,21,12,20,30,32,17,12,5,17,12,29,15,29,21,21,24,22,24,7,14,22,16,0,24,19,19,20,7,6,1,3,24,22,10,17,21,3,23,5,1,19,0,9,1,10,8,11,12,7,3,16,9,21,14,17,19,14,26,7,26,72,21,8,25,28,67,5,0,8,7,0,11,13,11,29,0,9,19,33,25,18,7,12,0,0,11,29,16,7,12,33,5,20,14,24,26,18,0,21,22,22,12,24,18,27,19,5,13,8,27,9,19,25,12,11,24,10,0,7,8,23,7,27,19,23,26,26,0,3,18,0,16,19,21,16,21,9,17
2022-05-01,3,9,8,63,21,12,0,0,21,28,4,21,19,14,5,17,13,5,16,1,17,23,10,23,10,18,6,36,0,20,0,20,4,5,13,6,7,21,24,33,22,4,26,0,0,26,13,13,6,28,23,11,15,27,20,12,11,15,21,27,26,23,3,24,20,0,7,14,9,0,17,18,10,17,26,27,17,10,4,13,11,23,14,24,21,20,21,20,20,5,11,21,15,0,22,14,16,17,7,6,0,2,21,17,9,14,19,3,19,5,1,16,0,9,2,12,7,10,11,7,3,16,8,17,13,15,17,13,21,6,21,52,19,6,21,24,0,4,0,7,6,46,11,13,10,29,0,9,15,29,22,17,5,14,0,0,9,24,15,9,12,36,5,21,12,22,24,18,0,17,18,21,13,18,15,25,17,6,11,6,23,10,17,23,10,9,18,9,0,6,9,19,6,26,15,19,22,36,0,3,17,0,15,15,25,15,18,6,18
2022-06-01,2,11,10,65,21,14,0,0,23,29,4,22,19,14,6,19,14,5,18,1,19,24,11,23,12,19,7,41,0,22,0,20,5,5,12,7,8,21,26,25,23,9,28,0,0,30,0,15,7,29,24,13,16,26,19,14,13,16,25,29,27,23,4,25,23,0,8,16,10,0,15,21,11,19,25,30,19,12,4,13,13,27,14,26,19,19,21,22,18,6,15,22,15,0,22,14,16,20,8,6,0,3,23,16,9,16,20,3,19,6,1,17,0,10,1,9,8,11,12,11,3,14,8,19,17,17,18,14,23,8,24,57,24,8,24,25,0,5,0,8,8,0,12,15,10,33,0,10,16,33,24,18,6,12,0,0,10,21,15,11,14,40,6,20,13,23,24,19,0,18,21,21,14,19,16,26,16,7,12,7,22,12,17,26,10,11,16,12,0,6,8,19,7,30,14,24,22,31,0,2,17,0,15,15,25,16,18,10,12
2022-07-01,4,11,11,56,21,16,0,0,20,32,4,25,20,15,8,22,15,6,19,1,20,26,11,24,13,25,9,41,0,25,0,25,5,6,13,7,9,23,27,32,25,0,30,0,0,28,14,16,7,0,27,15,18,27,21,16,12,17,26,28,29,24,4,26,24,0,10,14,12,0,18,24,12,21,29,33,20,15,5,14,12,26,15,24,22,26,24,24,17,8,16,25,18,0,25,16,19,20,8,6,1,3,22,19,10,16,22,3,21,7,1,19,0,11,2,10,9,12,15,10,4,12,10,19,24,18,20,16,31,8,23,59,25,7,26,30,50,5,0,12,8,0,14,16,10,34,0,9,17,32,25,21,8,13,0,0,11,23,18,11,17,48,7,24,13,24,28,24,0,20,20,25,15,21,18,32,12,8,15,8,17,13,18,24,13,11,22,14,0,8,8,23,7,26,22,25,26,33,0,3,15,0,16,17,24,18,18,11,12
2022-08-01,3,13,12,55,28,19,0,0,27,31,5,24,19,16,9,22,14,6,21,1,22,28,12,23,16,18,10,42,0,22,0,23,5,6,16,7,9,24,32,32,24,5,27,0,0,27,11,17,7,23,27,16,21,26,23,16,15,17,28,39,31,26,4,26,29,0,10,14,11,0,22,23,12,24,30,32,25,11,7,16,11,28,16,24,26,24,22,23,20,7,18,30,20,0,24,15,20,20,8,5,1,4,24,22,10,16,26,3,20,7,1,20,0,11,1,10,8,13,13,9,3,18,9,21,14,21,17,15,26,9,24,60,28,10,26,28,50,5,0,11,10,0,16,17,10,27,0,9,18,37,22,18,7,13,0,0,13,18,17,11,15,21,6,22,17,23,30,23,0,20,23,22,14,22,22,31,21,8,17,9,30,12,16,26,12,12,25,15,0,7,9,24,7,27,15,25,29,33,0,3,20,0,15,18,26,17,20,14,14
2022-09-01,3,12,10,43,23,15,0,0,24,28,3,22,20,16,6,21,13,5,19,1,21,24,11,24,13,17,9,33,0,22,0,25,5,6,10,8,7,22,25,29,21,0,27,0,0,25,12,14,6,23,25,15,17,28,21,15,12,17,29,29,28,23,4,23,18,0,8,13,11,0,19,19,11,21,25,28,18,14,7,16,11,32,15,23,20,24,21,21,19,7,12,21,18,0,23,13,17,21,8,5,0,3,24,22,10,15,21,3,22,6,1,18,0,10,1,8,8,13,11,8,4,18,9,20,13,18,16,19,23,8,26,40,24,9,24,24,0,4,0,8,9,0,13,14,9,27,0,9,18,34,21,19,7,11,0,0,11,22,17,8,13,30,5,19,14,22,25,17,0,18,21,20,13,19,16,27,17,6,15,8,23,11,15,29,12,10,13,11,0,6,8,21,6,24,12,25,26,27,0,3,21,0,17,16,31,15,20,10,14
2022-10-01,3,12,9,61,26,14,0,0,22,29,4,31,21,19,6,23,12,6,19,1,23,25,10,23,15,19,9,31,0,21,0,23,5,6,11,8,7,24,24,35,24,4,26,0,0,29,12,16,6,32,26,15,17,26,20,18,12,19,29,22,23,25,4,22,18,0,10,11,9,0,22,23,13,24,27,31,19,12,6,19,12,28,16,29,29,27,22,22,21,5,13,23,20,0,23,14,19,25,8,6,0,3,27,21,11,18,22,3,26,6,1,16,0,9,1,9,9,12,12,8,4,15,10,23,12,18,15,16,22,8,24,50,25,8,24,24,0,5,0,9,9,0,13,13,9,26,0,12,20,34,22,19,5,13,0,0,12,24,18,8,14,20,5,21,15,21,26,19,0,23,24,23,13,22,15,31,21,6,15,8,24,9,18,30,13,11,24,12,0,6,7,24,6,24,13,21,28,43,0,3,18,36,18,19,30,14,22,9,19
2022-11-01,3,12,8,45,25,13,0,0,22,22,4,22,19,16,6,18,10,5,17,1,22,21,10,23,11,18,9,37,0,22,0,21,5,5,12,7,6,22,24,28,21,4,22,0,0,27,11,13,6,0,22,14,16,22,20,16,12,15,19,23,21,21,4,21,15,0,9,14,8,0,18,18,12,22,25,33,17,9,6,16,11,33,16,21,15,22,21,19,21,6,13,20,15,0,20,13,18,21,7,6,0,3,21,20,9,19,19,3,23,5,1,15,0,7,2,8,8,12,11,9,3,18,9,20,12,16,14,15,18,6,25,45,25,6,25,24,0,5,0,8,9,0,10,13,9,27,0,8,18,31,21,19,6,11,0,0,11,20,16,7,14,27,4,18,15,19,22,18,0,21,21,19,11,21,13,25,21,6,12,9,20,7,17,22,12,10,19,9,0,5,9,21,6,23,11,19,25,29,0,2,15,0,15,17,21,12,18,8,17
2022-12-01,3,12,11,51,28,15,0,0,23,23,6,24,25,21,7,19,11,6,17,1,25,24,10,27,14,21,10,44,0,23,0,25,5,7,15,8,8,24,25,31,23,0,24,0,0,28,11,17,7,37,24,15,21,23,23,19,12,18,22,29,25,22,4,23,18,0,10,19,9,0,22,26,14,25,27,31,21,12,7,20,14,32,19,26,26,25,21,22,25,8,12,25,14,0,23,17,23,22,8,7,0,3,30,26,9,20,22,4,30,7,1,21,0,9,2,10,10,13,13,10,3,25,10,23,18,18,18,17,23,9,25,0,27,7,24,27,45,7,0,10,10,0,12,15,9,31,0,9,22,36,25,20,7,16,0,0,12,17,21,8,17,33,5,18,19,19,25,20,0,22,23,20,12,28,16,26,25,6,14,9,30,14,19,21,15,12,21,10,0,7,10,25,8,25,12,21,23,32,0,3,15,0,18,20,19,15,23,10,15
2023-01-01,3,12,10,43,28,16,0,0,21,29,6,28,21,19,9,19,14,7,19,1,24,23,12,28,19,26,13,43,0,26,0,22,5,7,13,7,9,24,30,25,22,0,27,0,0,33,19,14,7,42,28,17,20,26,23,17,13,17,23,27,25,24,5,25,22,0,10,16,10,0,21,26,13,24,29,34,20,12,7,18,13,36,17,21,23,23,20,23,23,7,14,24,14,0,26,16,23,22,9,7,0,3,26,19,9,21,21,4,27,8,1,20,0,10,2,10,10,14,12,9,3,16,10,24,14,20,18,15,23,9,26,33,23,8,25,27,0,7,0,12,13,0,15,19,8,32,0,10,20,37,24,22,6,14,0,0,15,22,18,9,16,35,5,23,21,25,32,19,0,24,23,23,13,29,16,31,22,6,14,12,35,13,19,25,15,10,24,10,0,7,9,25,7,24,12,21,23,31,0,3,17,0,17,20,23,15,20,11,18
2023-02-01,3,10,8,38,29,15,0,0,22,27,4,27,19,17,7,19,12,5,17,1,22,21,11,24,13,19,10,36,0,23,0,22,5,7,13,7,8,30,28,24,22,0,25,0,0,26,0,13,6,23,23,16,18,26,20,17,13,17,23,25,24,25,4,22,16,0,9,14,13,0,20,22,12,22,25,27,20,11,5,16,11,29,15,14,23,24,20,19,15,5,11,20,13,0,19,13,20,19,8,6,0,3,23,17,8,17,22,3,21,8,1,16,0,10,1,9,8,15,14,10,3,18,8,20,11,18,16,16,20,7,24,30,23,9,24,24,0,5,0,8,9,57,14,17,7,26,0,9,20,31,23,18,7,13,0,0,10,24,16,9,16,35,5,22,16,23,28,16,0,21,26,19,13,24,13,27,20,6,14,10,24,12,16,24,13,12,15,12,0,6,7,34,8,24,10,21,22,36,0,3,15,0,15,19,30,14,18,11,12
2023-03-01,2,9,8,39,20,15,0,0,20,23,3,19,18,14,5,18,10,5,16,1,20,20,10,22,11,16,9,30,0,18,0,19,4,7,10,7,8,21,22,29,22,6,20,0,0,25,12,13,6,0,20,13,18,23,17,14,12,15,28,22,21,24,3,18,15,0,8,13,9,0,21,17,11,19,22,23,20,9,4,14,10,25,13,22,21,21,20,17,18,8,11,18,12,0,18,13,17,18,9,6,0,2,21,16,8,15,19,3,18,5,1,17,0,8,1,9,7,12,10,9,3,15,7,19,11,17,13,15,19,7,22,44,20,8,21,22,0,4,0,7,7,0,12,11,7,25,0,8,17,29,19,15,6,12,0,0,9,17,15,7,13,29,4,16,14,19,21,15,0,17,19,19,11,20,15,24,14,5,14,8,26,9,16,24,11,9,13,8,0,6,8,20,6,21,10,22,21,32,0,2,13,0,13,16,17,13,18,9,15
2023-04-01,3,10,7,51,25,17,0,0,24,25,3,24,23,14,5,19,10,5,22,1,20,22,11,26,11,15,9,40,0,21,0,19,4,7,10,8,8,21,26,28,23,7,21,0,0,26,13,13,6,0,21,14,19,23,19,14,14,17,23,27,24,23,4,20,17,0,8,13,9,0,21,21,10,21,29,26,18,10,5,14,10,33,15,24,23,23,21,20,22,8,13,21,13,0,18,13,17,19,8,6,0,2,25,20,9,15,22,3,22,5,1,20,0,7,1,9,7,12,10,11,3,20,7,20,12,18,15,14,23,7,23,0,21,8,23,24,0,5,0,8,8,0,11,13,8,25,0,8,17,30,22,18,6,13,0,0,10,20,15,7,15,0,4,17,15,21,21,18,0,18,18,20,12,21,16,25,17,5,15,8,28,12,18,22,11,10,17,10,0,5,9,20,7,22,13,24,25,27,0,2,18,0,14,18,18,13,19,8,13
2023-05-01,3,10,7,40,25,15,0,0,21,25,4,21,20,15,6,19,11,5,18,1,20,20,11,22,12,17,8,37,0,21,0,22,4,7,10,7,8,18,18,24,21,0,21,0,0,25,10,15,6,0,23,12,19,24,16,13,14,16,26,22,22,20,4,19,14,0,7,14,8,0,23,23,10,22,25,28,22,9,4,15,11,22,13,24,23,23,21,17,19,7,11,20,15,0,17,14,16,18,8,6,0,3,19,18,8,16,21,4,20,6,1,18,0,8,1,9,6,11,14,8,3,12,7,19,11,17,15,15,19,7,20,38,26,9,22,24,0,4,0,7,8,0,11,15,8,26,0,8,18,29,20,17,6,13,0,0,9,26,15,8,15,21,4,18,15,23,20,16,0,16,18,22,11,21,13,30,17,5,13,7,27,10,18,22,9,9,19,12,0,5,10,18,7,23,12,21,24,28,0,3,15,0,14,16,23,13,18,9,19
2023-06-01,3,12,10,49,23,18,0,0,21,27,4,24,21,15,6,20,14,6,20,1,19,25,11,22,15,17,8,40,0,22,0,20,5,6,9,7,10,19,20,21,20,6,24,0,0,30,15,16,7,0,22,12,20,27,20,15,16,15,27,30,24,22,5,23,20,0,8,15,11,0,17,21,11,21,27,25,22,11,5,15,12,22,14,27,21,26,22,21,16,9,15,20,14,0,19,14,19,18,9,6,0,3,19,15,9,17,22,3,18,7,1,20,0,11,2,9,7,14,15,12,3,13,7,17,10,19,19,16,24,8,22,33,24,10,23,25,0,4,0,9,8,0,13,17,7,34,0,9,17,35,21,17,7,14,0,0,10,22,14,10,17,34,5,20,19,23,21,19,0,19,22,23,13,22,14,29,19,7,17,8,29,13,18,22,11,9,19,12,0,5,12,19,7,21,12,25,30,24,0,2,17,0,14,14,28,15,18,10,15
2023-07-01,3,11,10,38,19,21,0,0,22,26,4,21,18,14,7,19,14,5,18,1,20,24,12,23,18,20,8,45,0,23,0,21,5,7,12,7,11,18,21,32,21,0,24,0,0,27,16,16,8,26,23,14,22,24,19,15,15,16,24,27,23,22,5,21,22,0,9,17,12,0,17,23,11,19,25,25,25,12,5,15,10,22,13,19,25,28,23,19,16,9,14,22,15,0,20,14,17,17,9,7,0,3,20,15,10,14,24,3,19,8,1,19,0,11,1,10,7,14,15,13,3,18,8,18,11,20,19,14,24,9,19,49,25,7,23,25,0,4,0,9,9,0,15,19,8,32,0,9,17,28,19,19,8,13,0,0,11,30,15,11,18,31,6,16,17,22,23,20,0,18,19,23,14,20,16,32,17,8,16,8,27,13,17,32,12,10,21,12,0,5,15,18,7,23,12,29,26,33,0,2,15,0,15,15,30,17,17,14,13
2023-08-01,3,12,10,43,18,21,0,0,20,21,3,21,17,14,6,19,12,5,20,1,20,19,12,20,12,15,9,36,0,18,0,19,5,7,10,7,9,19,20,22,20,5,21,0,0,23,14,15,7,21,21,14,20,22,19,15,14,15,32,25,25,21,5,20,22,0,8,15,10,0,16,20,10,20,30,24,24,11,4,15,10,28,14,17,21,25,18,17,17,9,10,22,15,0,18,13,16,16,9,5,0,3,20,18,9,15,21,3,19,7,1,18,0,11,1,10,7,13,10,11,4,11,9,19,12,20,17,13,18,8,19,33,25,8,21,23,43,5,0,9,9,0,14,18,7,25,0,8,17,28,18,16,6,16,0,0,11,21,15,9,14,22,5,15,14,18,22,18,0,17,19,18,13,18,17,28,15,7,16,8,26,11,15,20,12,11,13,10,0,5,10,21,6,21,11,23,23,28,0,2,16,0,14,16,29,14,17,12,13
2023-09-01,4,11,11,31,21,17,0,0,21,23,3,19,19,15,5,17,12,6,17,1,20,16,12,21,15,16,9,34,0,20,0,21,4,7,11,8,8,20,16,22,19,6,22,0,0,20,15,15,6,19,21,12,19,21,19,13,14,16,24,16,20,20,5,20,23,0,8,15,10,0,17,22,11,21,26,26,23,9,5,16,11,25,13,16,19,26,19,18,19,8,13,16,13,0,19,13,17,18,10,6,1,3,21,17,10,16,18,3,18,7,1,16,0,10,1,9,6,14,10,8,4,13,7,19,12,20,15,15,21,7,21,36,24,9,22,21,37,4,0,7,8,0,16,14,8,24,0,9,16,31,20,17,7,13,0,0,9,18,14,10,14,28,5,17,18,19,22,16,0,16,18,20,12,18,15,26,17,6,16,8,26,12,15,23,12,10,32,9,0,4,10,20,7,21,10,19,21,27,0,2,14,50,14,16,34,13,17,13,13
2023-10-01,3,10,8,26,22,15,0,0,19,21,3,22,18,16,5,20,10,5,17,1,21,20,12,22,13,15,9,37,0,22,0,18,4,7,10,8,6,20,19,22,20,5,19,0,0,23,10,12,5,21,22,13,20,25,17,14,13,17,25,23,21,19,4,20,18,43,8,14,8,0,19,20,11,21,24,23,17,7,5,16,10,27,14,26,22,27,18,21,18,6,8,17,12,0,23,12,18,18,8,7,0,3,23,20,9,15,20,3,20,5,1,16,0,9,1,8,7,11,10,8,4,18,7,19,12,20,14,15,18,5,19,36,24,6,23,22,32,3,0,8,8,0,14,15,7,23,0,9,17,30,19,17,5,12,0,0,10,24,14,7,13,35,4,19,16,19,22,15,0,18,20,22,11,19,13,26,14,5,13,8,23,10,17,26,12,11,22,9,0,5,8,20,6,23,11,18,23,25,0,2,14,0,15,17,32,12,19,10,17
2023-11-01,3,11,7,39,22,15,0,0,19,20,3,15,18,16,5,18,9,5,14,1,21,18,10,23,13,15,9,31,0,18,0,17,4,6,10,7,7,19,22,25,19,0,18,0,0,22,11,12,6,21,20,13,17,21,16,14,11,14,20,24,18,17,4,20,15,0,8,12,8,0,18,20,10,19,20,25,15,6,5,15,10,16,13,18,18,21,19,19,22,6,9,16,11,0,18,11,16,16,9,6,0,2,20,17,8,16,17,3,20,5,1,19,0,7,1,7,6,10,9,7,3,12,8,19,10,20,14,14,17,5,21,21,22,6,24,20,31,3,0,8,9,0,11,13,6,24,0,10,17,26,18,16,6,12,0,0,10,25,14,7,14,17,5,18,18,17,19,15,0,19,18,19,10,20,13,21,17,6,13,10,21,10,15,21,11,9,18,9,0,4,9,18,7,19,11,21,19,19,0,2,12,0,14,16,17,10,17,12,15
2023-12-01,4,11,8,45,21,18,0,0,23,27,4,26,21,16,5,22,11,7,17,1,23,21,10,24,15,20,10,45,0,22,0,22,5,7,12,8,7,21,22,26,23,0,21,0,0,25,8,13,6,23,22,14,19,26,19,16,12,16,19,26,20,21,4,24,16,0,9,15,8,0,21,26,12,22,28,27,17,9,6,17,11,25,14,18,23,25,23,23,19,6,12,21,13,0,22,13,21,19,10,7,0,4,23,21,9,18,20,3,25,5,1,19,0,8,1,9,7,12,13,7,4,18,8,21,12,19,14,15,21,5,25,31,23,7,24,24,41,5,0,8,9,0,15,16,8,31,0,11,20,26,21,22,5,13,0,0,11,21,18,8,19,0,5,18,21,19,24,18,0,23,21,22,12,24,14,25,16,5,13,9,28,12,16,25,14,11,23,9,0,5,10,22,7,22,9,20,25,28,0,2,12,0,16,19,33,14,20,14,18
2024-01-01,3,12,7,33,22,16,0,0,21,28,4,25,22,16,7,21,11,7,17,1,21,24,11,27,19,23,13,39,0,22,0,17,5,7,13,8,7,22,24,32,21,0,26,0,0,32,16,12,6,0,25,18,22,25,21,16,11,17,20,20,22,22,4,26,13,0,9,13,8,58,19,26,12,22,24,30,15,8,6,17,11,30,16,21,19,26,21,21,21,6,9,21,15,0,24,13,21,18,10,7,0,3,26,22,9,17,20,3,23,6,1,18,0,10,2,9,8,14,10,9,3,15,8,20,12,22,15,15,20,5,25,0,22,7,27,25,26,5,0,10,12,0,13,19,7,29,0,10,18,32,21,22,7,12,0,0,14,23,17,8,18,20,5,19,19,24,29,18,0,23,20,22,12,25,14,28,25,6,13,13,33,10,16,27,14,11,26,8,0,5,11,22,8,23,9,22,23,25,0,2,15,0,19,19,26,13,22,13,20
2024-02-01,3,11,7,40,22,17,0,0,22,25,5,20,21,18,6,21,12,5,19,1,23,20,11,27,16,17,12,31,0,21,0,21,5,7,12,8,8,21,25,21,25,0,26,0,0,23,12,12,6,32,20,18,18,20,20,17,12,18,23,28,21,22,4,19,14,0,9,12,9,0,26,21,14,21,28,27,18,8,7,17,12,34,15,17,22,28,23,16,24,7,12,22,16,0,17,15,20,20,9,7,0,3,26,20,10,15,22,4,26,7,1,16,0,10,2,8,8,14,11,8,3,15,10,20,13,19,15,16,19,6,26,0,26,8,24,22,28,5,0,9,13,0,13,16,7,28,0,11,20,27,21,15,6,12,0,0,13,29,19,8,18,31,5,18,19,18,25,17,0,21,20,20,13,22,14,26,19,6,15,13,31,9,18,22,13,13,18,9,0,5,9,21,9,22,11,28,24,28,0,3,17,0,17,17,15,13,21,12,25
2024-03-01,3,12,6,48,24,16,0,0,26,24,4,22,20,15,6,21,10,6,17,1,21,19,12,26,13,16,11,34,0,19,0,19,5,7,11,8,8,20,28,30,27,5,21,0,0,23,13,14,6,28,21,18,17,24,20,15,14,17,18,26,22,23,3,20,16,0,9,16,8,0,17,24,13,19,22,27,21,12,6,15,11,30,16,18,21,16,21,17,23,9,13,21,16,0,16,16,20,19,10,8,0,3,24,22,9,16,22,4,24,5,1,16,33,8,1,7,7,12,10,8,3,11,9,19,15,21,15,16,21,6,23,26,23,8,24,23,35,4,0,7,12,0,10,16,7,32,0,10,17,28,21,16,6,15,0,0,13,24,17,7,15,31,4,16,15,19,24,19,0,18,20,19,12,21,13,26,22,5,15,11,30,12,18,26,13,11,15,8,0,4,11,22,8,22,12,23,21,24,0,2,17,0,17,17,18,13,21,9,15
2024-04-01,3,9,6,40,24,16,0,0,19,23,3,23,20,13,5,20,11,6,16,1,18,17,11,24,10,15,9,37,0,17,0,17,5,6,11,8,8,17,24,25,20,0,19,0,0,22,14,12,6,27,21,16,16,21,18,13,13,13,19,20,23,19,3,19,13,0,7,15,7,0,17,19,11,18,26,22,17,9,5,13,11,24,13,17,18,27,17,15,20,7,13,19,13,0,16,15,17,18,9,8,0,2,23,18,9,15,18,3,21,5,1,16,0,8,1,9,6,11,11,8,3,15,8,17,12,19,12,15,20,5,21,27,22,7,23,20,40,3,0,7,9,0,11,14,6,23,0,10,15,26,20,14,7,11,0,0,11,24,14,7,17,31,4,15,15,18,19,17,0,16,17,17,12,19,12,25,19,6,14,9,22,11,16,28,11,10,14,8,0,3,8,19,7,20,12,18,22,33,0,2,14,0,15,16,20,14,18,11,15
